id,Age,Gender,Education,SES,FO,MO,FI,FS,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Smokernonsmoker,PARQF01_R,PARQF02,PARQF03_R,PARQF04,PARQF05,PARQF06,PARQF07,PARQF08,PARQF09_R,PARQF10,PARQF11,PARQF12_R,PARQF13_R,PARQF14,PARQF15,PARQF16,PARQF017_R,PARQF18,PARQF19_R,PARQF20,PARQF21,PARQF22_R,PARQF23,PARQF24_R,PARQM01_R,PARQM02,PARQM03_R,PARQM04,PARQM05,PARQM06,PARQM07,PARQM08,PARQM09_R,PARQM10,PARQM11,PARQM12_R,PARQM13_R,PARQM14,PARQM15,PARQM16,PARQM17_R,PARQM18,PARQM19_R,PARQM20,PARQM21,PARQM22_R,PARQM23,PARQM24_R,PAQ1,PAQ2,PAQ3,PAQ4,PAQ5,PAQ6,PAQ7,PAQ8,PAQ9,PAQ10_R,PAQ11_R,PAQ12,PAQ13,PAQ14_R,PAQ15,PAQ16_R,PAQ17,PAQ18,PAQ19_R,PAQ20_R,PAQ21,PAQ22,PAQ23,PAQ24_R,PAQ25_R,PAQ26,PAQ27,PAQ28_R,PAQ29,PAQ30,PAQ31,PAQ32,PAQ33_R,PAQ34,PAQ35,PAQ36,PAQ37,PAQ38_R,PAQ39_R,PAQ40,PAQ41_R,PAQ42_R,PPQ1,PPQ2,PPQ3,PPQ4,PPQ5,PPQ6,PPQ7,PPQ8,PPQ9,PPQ10,PPQ11,PPQ12,PPQ13,PPQ14,PPQ15,PPQ16,PPQ17,PPQ18,PPQ19,PPQ20,PPQ21,PPQ22,PPQ23,PPQ24,PPQ25,PARQFatherTotal,PARQMotherTotal,PeerPressureTotal,PersonalityTotal,PRE_1,PGR_1
94,1,0,1,1,2,0,3,1,0,0,0,1,1,1,1,6,1,3,4,2,2,4,3,1,1,1,2,2,1,1,4,3,2,2,4,2,3,2,1,4,2,2,1,3,2,1,2,1,1,2,1,1,3,2,1,1,2,2,2,2,2,1,2,2,2,4,4,4,4,3,4,3,3,3,1,3,4,3,2,2,1,3,3,3,1,3,3,3,3,4,3,3,3,2,4,4,2,3,1,3,2,2,3,2,4,2,1,4,2,4,4,4,2,4,2,5,3,4,4,4,4,4,2,2,4,2,5,2,5,2,4,3,54,40,85,118,.942090611039675,1
95,2,0,2,1,0,0,3,0,0,1,1,1,1,1,1,1,1,1,4,4,2,1,3,4,1,1,1,3,1,1,4,2,4,1,1,1,3,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,4,3,3,3,4,3,3,4,3,2,3,4,2,1,4,2,2,4,3,3,2,3,4,2,3,2,2,3,3,2,2,3,3,3,3,2,3,2,2,1,2,5,2,3,3,3,3,4,3,3,4,2,2,4,4,4,3,3,2,3,4,4,4,4,45,26,79,116,.849648588963125,1
96,1,0,2,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3,2,3,3,2,2,1,2,1,4,2,2,2,3,2,2,3,2,2,3,1,3,1,1,3,2,2,3,3,4,3,4,1,1,2,1,3,2,1,3,4,1,1,4,1,2,1,3,4,4,4,3,4,1,1,3,2,1,3,4,1,2,1,4,3,1,1,4,1,2,2,1,1,4,4,1,4,4,2,1,2,3,2,2,2,2,2,3,1,2,1,2,4,4,3,1,3,4,3,3,1,4,4,4,5,2,2,4,4,3,4,5,2,4,48,49,78,100,.125515511310466,0
97,2,0,1,1,3,0,2,1,0,1,0,1,0,1,1,7,1,3,3,2,4,1,1,1,1,2,1,4,2,2,3,3,3,4,1,2,3,4,4,1,2,3,1,4,1,1,1,1,1,4,2,1,4,4,2,1,1,4,1,3,1,1,3,1,3,4,3,3,3,2,4,3,4,3,2,2,2,2,2,3,3,3,3,3,3,3,4,3,2,2,1,3,1,3,1,3,3,3,3,2,3,1,2,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,2,4,4,54,48,56,109,.191106614876169,0
98,1,0,2,0,4,0,0,0,0,1,1,1,1,1,1,4,1,1,2,1,1,4,2,1,1,1,1,1,1,1,4,4,1,1,3,4,3,4,1,4,4,1,1,1,1,1,1,1,1,4,4,1,1,1,4,1,1,4,4,4,3,1,1,3,1,4,4,4,3,4,2,4,4,4,1,4,4,4,4,4,4,4,4,1,4,4,1,1,1,4,4,4,4,1,1,4,4,4,1,1,1,4,4,1,4,4,1,2,3,2,4,2,5,2,4,2,3,3,1,5,1,5,5,1,3,2,4,1,4,5,2,1,49,45,72,129,.839617014615416,1
99,1,0,2,1,0,0,2,0,0,1,1,1,1,1,1,7,1,4,1,2,4,1,1,1,4,1,3,3,2,1,3,2,4,3,4,2,1,3,1,1,1,3,1,2,1,1,1,1,4,1,3,1,2,1,2,3,1,1,2,1,4,2,1,1,1,3,4,1,1,2,1,1,4,2,2,4,2,4,4,4,4,4,1,4,4,3,3,2,4,2,2,1,4,2,1,3,1,2,2,2,3,2,2,3,2,4,3,2,4,5,1,4,3,5,5,5,3,5,4,4,5,5,4,4,4,4,3,4,3,3,4,4,51,40,97,109,.893190566505475,1
100,1,0,2,1,0,0,3,0,0,1,1,1,1,1,1,7,1,1,3,1,1,2,2,1,1,1,1,1,1,1,3,4,4,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,4,1,4,3,4,4,4,1,4,4,4,4,1,4,1,4,1,4,4,4,4,1,4,4,4,4,1,4,1,4,4,1,1,1,1,1,1,4,4,4,4,1,3,2,3,5,1,2,2,1,2,3,2,2,3,3,2,3,1,2,1,2,1,3,5,2,1,40,28,57,122,.387568175109729,0
101,1,0,2,1,0,0,2,0,0,1,0,1,1,1,1,1,1,3,3,4,3,3,1,2,3,1,4,2,4,4,2,2,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,4,4,3,4,4,4,3,2,4,4,4,4,3,1,3,4,4,2,3,4,3,2,4,4,1,3,1,3,4,1,3,2,1,1,4,4,1,3,4,1,5,5,3,4,1,2,2,3,5,1,3,4,1,2,5,2,1,5,4,2,1,1,5,4,5,70,24,76,122,.999119123954926,1
102,1,0,1,1,0,0,3,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,4,1,3,1,1,4,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,3,3,4,4,4,3,4,4,1,4,4,4,4,1,1,2,4,4,4,1,4,4,4,1,4,4,4,1,1,1,4,4,1,1,4,1,1,1,1,4,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,38,29,30,115,.0183003013916436,0
103,1,0,1,0,3,0,0,0,0,1,0,1,1,7,1,2,1,3,2,4,2,2,3,4,2,3,4,4,2,4,3,3,3,2,3,3,4,3,2,4,4,2,1,4,4,1,1,4,4,4,4,4,4,4,1,4,1,1,1,4,4,1,1,3,2,3,3,3,3,4,3,3,4,2,2,3,3,3,1,3,1,1,4,2,4,3,1,3,1,3,2,3,2,4,2,4,2,2,3,2,4,4,1,3,4,1,1,3,4,2,4,2,1,2,4,4,2,2,4,4,1,1,4,2,1,1,4,4,4,4,5,5,65,60,74,110,.738284323743444,1
104,1,1,1,0,3,1,0,0,0,0,1,0,1,1,1,1,1,4,2,3,2,2,2,1,2,3,1,3,3,2,2,2,3,4,4,2,4,2,4,4,4,3,2,2,2,2,1,4,2,1,4,4,3,1,1,4,1,1,2,3,4,1,1,3,3,4,4,4,3,3,3,2,2,3,2,2,3,4,2,3,2,3,2,2,3,2,4,2,2,2,2,3,3,3,2,2,3,2,3,3,3,4,1,3,3,1,3,4,2,4,2,4,3,4,5,2,2,4,3,2,4,2,4,2,4,2,3,4,4,2,5,5,62,51,82,112,.903950500150128,1
105,1,0,1,0,3,1,1,0,0,1,1,0,1,7,1,1,1,4,4,4,4,3,2,2,1,3,2,2,4,3,2,2,3,3,1,4,2,3,4,3,3,2,1,4,1,3,1,3,1,3,3,3,4,3,2,3,1,2,1,4,3,2,1,2,2,2,3,4,4,2,3,3,3,2,4,3,3,2,2,3,2,4,3,3,4,3,1,4,1,3,3,2,2,3,2,4,2,2,2,1,2,3,4,3,3,1,1,3,4,4,4,2,4,4,4,2,4,4,4,2,2,4,4,4,4,4,4,4,2,1,5,5,63,52,88,111,.937071649451269,1
106,1,1,2,1,4,0,2,1,0,1,0,0,1,0,1,4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,2,1,2,1,2,1,2,4,1,1,1,1,2,1,2,4,1,3,1,3,4,1,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,2,2,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,3,2,2,3,2,2,4,4,4,2,4,5,5,2,1,2,4,3,5,4,4,2,2,1,4,3,3,4,4,4,2,67,46,82,113,.977425874013926,1
107,2,1,2,1,2,0,3,0,1,1,1,1,1,1,1,4,1,4,1,4,3,1,2,1,1,3,1,4,1,4,1,1,2,3,1,4,1,4,4,3,4,1,3,2,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,1,1,4,1,1,1,4,3,4,4,3,4,4,4,2,1,3,3,4,3,2,1,3,2,3,4,4,4,4,3,3,4,4,4,3,4,4,2,1,3,2,2,1,3,1,4,3,1,5,5,5,2,2,2,2,2,2,2,5,4,4,1,2,2,2,4,2,4,5,4,4,4,1,53,33,77,125,.969822093960492,1
108,2,0,2,1,3,0,3,0,0,0,0,1,0,0,1,4,1,4,1,4,1,3,1,1,1,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,1,4,1,1,1,1,1,2,4,4,1,1,4,1,1,1,1,4,4,1,4,1,3,4,4,4,4,4,4,4,4,1,1,4,3,4,4,4,4,4,1,4,4,1,4,1,4,1,1,1,1,4,1,1,1,4,4,1,1,4,4,1,4,1,5,5,5,4,4,1,5,4,2,5,1,4,1,1,2,5,1,2,1,2,1,5,5,4,4,69,48,79,118,.986715914219104,1
109,1,0,1,2,2,0,3,1,0,1,0,1,1,1,6,3,1,2,4,2,3,2,3,2,3,1,3,3,3,1,4,2,2,1,4,2,3,1,3,2,2,1,2,2,2,1,3,2,3,2,1,2,1,4,1,1,4,2,4,3,1,4,4,1,1,3,3,4,3,4,3,4,3,3,2,2,4,2,3,1,1,4,3,4,3,4,3,3,3,3,4,1,4,1,3,3,2,2,2,1,3,2,2,2,3,3,1,1,4,2,4,4,4,4,2,5,1,3,1,5,4,5,2,4,4,2,4,2,4,2,4,5,55,50,82,114,.78325843559688,1
110,1,0,1,2,4,0,3,0,0,0,0,1,1,1,1,6,1,2,4,3,2,2,3,2,3,1,3,3,2,1,1,4,4,1,4,2,3,3,1,2,2,1,2,2,2,1,3,2,3,2,1,1,3,1,1,1,1,1,3,1,2,1,1,1,1,3,4,4,3,2,3,4,4,3,2,2,4,3,3,3,1,2,3,4,3,4,2,3,3,3,4,1,4,1,3,3,2,2,2,1,3,2,2,2,3,3,1,1,3,2,3,3,2,3,2,5,1,3,1,1,2,2,1,4,2,2,4,2,4,2,2,5,55,36,62,114,.729167075604492,1
111,1,0,0,2,0,0,2,0,0,0,0,1,1,1,8,6,1,1,2,3,3,3,2,2,2,2,3,2,2,3,3,2,3,3,2,2,2,3,4,3,3,1,2,1,2,1,1,4,2,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,4,3,2,2,4,2,2,3,2,2,3,1,4,2,3,3,3,3,3,2,2,3,2,1,2,2,1,3,3,4,4,2,4,3,4,2,3,3,3,4,3,2,1,3,3,3,5,2,3,4,5,5,2,1,5,1,4,4,5,4,3,2,3,5,2,4,4,55,30,83,113,.959404676381189,1
112,1,0,1,2,2,0,3,1,0,0,1,1,1,1,8,6,1,3,3,1,2,1,1,1,3,4,2,4,4,4,3,3,3,4,2,4,3,1,1,4,1,1,2,1,2,1,1,3,1,1,1,1,1,1,1,3,1,1,2,1,4,1,1,2,1,3,2,4,3,2,3,4,3,3,2,2,4,2,3,4,1,2,3,4,3,4,4,3,3,3,4,1,4,1,3,3,2,2,2,1,3,2,2,2,3,3,1,4,3,4,4,2,4,4,3,5,2,2,4,5,5,4,4,4,4,2,5,5,4,3,5,4,57,32,95,113,.986914148676278,1
113,1,0,1,1,4,0,1,0,0,1,1,1,1,1,1,5,1,1,3,4,1,3,2,1,1,3,3,4,4,1,1,1,2,2,3,1,1,4,1,1,1,1,2,3,1,1,1,3,1,2,1,4,1,1,1,2,1,1,1,1,1,1,1,2,1,2,4,4,3,4,2,4,1,4,3,3,4,3,4,1,3,1,4,1,3,4,2,4,2,4,3,2,4,2,2,3,2,3,1,1,1,3,4,4,4,3,1,4,3,4,3,3,3,5,3,4,3,3,4,4,2,3,2,3,2,3,2,1,1,2,4,2,47,32,73,117,.760824293592153,1
114,1,0,2,1,2,0,2,1,0,0,1,1,1,1,1,5,1,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,2,3,2,3,4,3,2,2,2,2,2,1,2,1,2,1,2,3,2,1,2,2,3,3,3,2,2,1,2,1,3,2,3,3,4,4,3,4,2,2,2,2,3,2,3,3,3,4,3,1,2,3,2,2,2,3,2,3,2,3,3,3,3,2,2,3,3,3,2,2,2,2,5,2,2,5,5,5,4,2,4,3,3,4,2,4,3,3,5,3,4,4,2,2,2,4,5,64,44,87,110,.969221037216103,1
115,1,0,2,1,4,0,3,1,1,0,0,1,0,0,1,6,1,2,2,3,3,3,2,2,3,2,2,2,3,2,2,2,3,3,3,2,3,4,2,2,2,1,1,1,2,2,1,1,1,1,2,1,3,1,1,3,1,3,3,4,1,1,1,2,1,2,3,3,2,2,3,2,3,3,2,3,3,4,3,2,2,3,4,2,2,2,4,3,4,3,2,1,3,2,2,1,2,2,3,3,2,1,4,3,3,3,2,3,3,3,4,4,3,3,4,3,2,2,3,3,4,4,4,2,4,5,1,4,4,4,4,5,55,38,85,108,.875733037836516,1
116,2,0,2,1,2,1,3,0,0,1,0,1,1,1,1,7,1,1,3,2,3,2,3,2,1,1,2,1,3,1,1,3,2,2,1,2,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,4,3,4,3,4,2,4,3,3,1,3,3,1,2,4,3,4,3,3,3,4,4,2,3,4,3,1,4,1,3,4,3,3,2,1,2,2,3,2,4,4,1,2,2,3,2,2,1,5,3,5,5,1,2,4,4,4,4,5,5,5,4,4,1,5,5,5,41,27,88,120,.892582092016107,1
117,2,0,2,1,0,0,3,0,0,0,1,1,0,0,1,1,1,2,3,2,3,4,1,1,1,4,1,1,4,1,3,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,4,3,3,2,4,4,3,2,1,4,3,4,4,2,3,3,3,2,4,4,3,2,1,4,4,1,2,3,3,3,2,2,2,3,2,1,4,3,3,4,3,2,2,4,3,3,3,2,3,4,5,4,3,4,5,2,5,5,3,5,5,45,29,89,123,.957381561881642,1
118,2,0,2,2,4,0,3,1,0,0,0,1,0,0,1,3,1,2,2,1,2,1,2,2,1,2,1,4,2,1,4,3,2,2,2,1,2,3,1,2,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,2,1,3,1,3,1,1,1,1,1,4,4,3,2,2,3,3,4,3,4,3,2,3,3,2,2,3,4,2,2,3,4,2,3,3,1,3,2,3,3,3,3,2,2,2,2,3,3,3,3,2,4,4,4,2,2,4,2,4,4,1,2,4,5,4,2,4,1,4,1,5,2,1,2,4,2,43,31,74,114,.557362463165515,1
119,2,0,2,2,2,0,2,0,0,1,1,1,0,1,1,7,1,1,3,4,3,2,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,4,2,1,2,1,4,2,1,1,1,1,1,1,2,1,4,1,2,1,1,1,2,1,1,3,1,2,1,4,1,4,4,4,4,4,1,4,2,3,2,4,3,4,2,1,4,3,2,4,4,4,1,4,4,4,3,3,1,4,2,3,2,1,1,2,4,1,4,4,1,5,5,2,5,2,4,2,2,1,4,2,3,4,1,2,5,2,4,2,3,5,4,4,4,2,40,36,79,121,.61167238382037,1
120,2,0,2,1,0,0,3,0,0,0,0,1,1,1,1,7,1,1,3,1,2,4,2,1,1,1,1,4,1,1,1,3,2,1,2,1,1,3,1,4,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,4,4,3,3,3,4,4,4,1,4,4,2,2,3,1,4,4,2,2,2,2,4,1,3,4,2,2,2,3,4,3,3,3,4,4,3,3,1,4,1,3,5,5,4,5,5,4,2,5,5,4,5,5,4,5,5,4,4,4,5,4,4,5,4,5,1,41,28,108,121,.977673773038193,1
121,2,0,2,0,4,0,1,1,0,1,0,1,1,1,1,5,1,1,3,1,3,4,3,1,1,2,4,3,3,1,4,4,3,3,3,1,3,2,1,1,2,1,1,1,3,4,3,1,1,2,4,3,1,1,4,3,2,2,4,2,2,4,3,1,2,3,3,4,4,4,3,1,1,4,1,2,4,4,1,3,3,3,2,1,1,2,4,4,2,3,2,3,3,3,2,4,1,4,3,2,3,2,4,2,4,2,1,5,4,3,2,3,3,2,3,4,3,1,1,2,2,3,2,5,1,4,3,5,1,2,1,5,55,54,70,112,.419861016137174,0
122,2,0,2,1,0,0,3,0,0,0,1,1,0,1,1,6,1,1,1,1,4,1,4,4,4,2,1,1,1,1,3,3,4,4,1,2,4,3,1,1,1,1,1,1,3,4,3,1,1,1,1,1,1,1,1,1,3,1,4,1,1,4,1,1,1,3,3,1,4,4,4,4,3,4,4,2,4,4,1,1,4,3,4,1,1,1,3,4,1,1,4,4,1,3,4,3,4,1,3,4,3,4,1,1,1,1,4,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,4,1,1,3,5,4,5,5,4,4,48,38,109,115,.969827348145138,1
123,1,1,1,0,4,0,0,1,0,0,1,1,1,1,1,1,1,1,3,2,3,2,2,3,1,3,1,3,2,3,3,4,3,3,4,3,3,3,1,4,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,3,3,1,4,2,2,1,1,1,1,3,4,4,4,4,4,4,4,1,2,1,3,3,1,4,4,4,4,3,2,1,1,3,1,1,3,3,2,3,4,3,3,2,3,3,3,3,3,2,3,2,1,5,5,5,4,4,4,3,5,2,5,2,5,4,1,4,1,3,1,5,2,5,1,4,1,4,55,35,85,116,.961245806387134,1
124,1,1,1,1,4,2,1,0,0,1,1,1,1,1,1,1,1,1,2,2,3,1,2,3,1,1,1,1,1,1,4,4,4,2,4,1,1,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,4,1,1,2,1,3,1,2,3,4,4,3,4,4,4,4,4,4,4,3,4,1,1,3,3,4,1,4,4,4,1,4,4,1,4,4,4,4,1,3,1,3,2,3,1,1,4,2,1,4,3,1,4,4,2,1,5,5,1,5,4,3,4,4,3,4,1,1,4,5,4,4,1,4,42,32,81,124,.85014269907003,1
125,1,1,1,0,4,0,0,0,0,0,1,1,1,1,1,1,1,1,3,2,3,2,1,3,1,3,1,4,2,3,3,4,2,3,2,1,2,3,1,4,1,1,2,2,1,1,1,1,1,3,1,1,2,3,4,2,1,3,1,2,1,1,2,2,1,3,4,4,4,4,4,4,1,3,1,2,3,4,4,4,1,4,3,4,4,3,3,2,1,2,2,1,2,3,3,4,3,4,3,3,3,1,4,1,4,1,1,4,1,1,2,2,2,4,2,5,4,4,2,4,2,4,5,5,4,4,4,4,4,4,4,4,49,39,85,119,.889035599384681,1
126,1,1,1,1,4,0,0,1,0,1,1,1,1,1,1,3,1,1,2,2,3,1,2,3,1,1,1,1,1,1,3,3,3,2,4,1,1,3,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,3,2,1,4,1,1,1,1,3,1,2,1,4,4,3,4,4,4,3,4,4,4,3,4,3,1,2,3,4,1,4,3,3,1,4,4,1,4,4,4,4,1,3,1,2,2,2,4,1,4,2,1,4,1,5,4,4,2,1,5,1,1,4,5,2,5,4,4,4,1,1,4,5,4,4,1,5,41,31,81,121,.782868059134607,1
127,2,1,1,1,4,0,3,0,0,0,1,1,1,1,1,3,1,2,2,1,3,2,1,2,1,2,1,3,1,1,4,3,3,1,4,1,1,2,1,3,1,1,1,1,3,1,2,1,1,1,2,1,1,1,1,1,3,1,4,1,1,1,1,2,1,3,4,4,4,4,4,3,3,4,3,2,4,3,1,2,2,4,4,2,1,3,3,4,2,4,4,4,2,4,4,4,3,3,3,1,4,2,2,2,4,1,2,4,5,5,4,2,1,5,5,1,5,3,5,4,2,4,5,4,1,4,5,1,2,4,4,4,43,33,89,126,.938327369509873,1
128,2,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,4,1,3,2,2,3,1,2,1,1,1,2,4,3,1,2,4,1,1,3,1,3,1,1,1,1,3,1,2,1,1,1,2,1,1,1,1,1,3,1,4,1,1,1,1,2,1,4,4,4,3,3,4,3,1,4,4,1,4,3,1,4,2,2,4,3,1,3,4,4,1,4,4,4,2,4,4,4,3,3,1,4,3,2,2,2,4,1,2,4,5,5,4,5,1,1,4,5,1,4,5,4,2,4,1,2,4,5,1,1,2,5,4,5,44,33,84,124,.905126962490961,1
129,1,0,2,1,0,0,3,0,0,1,0,1,0,1,1,5,1,1,4,1,3,3,2,4,1,2,1,4,3,1,1,2,2,3,3,1,2,2,2,3,2,1,1,1,3,2,2,1,1,1,1,1,4,1,1,1,2,3,3,1,2,2,1,1,2,3,4,4,4,3,3,2,4,4,2,2,3,3,3,3,3,3,3,2,2,3,4,4,2,3,3,4,2,2,2,3,2,2,3,3,4,3,2,3,4,2,2,4,5,4,4,5,4,5,3,4,5,4,5,4,4,5,5,4,4,4,5,1,1,2,4,4,48,38,99,122,.970725099274269,1
130,1,0,1,1,4,0,3,0,0,0,0,1,1,1,1,1,1,1,4,1,1,4,1,1,1,1,1,3,1,1,3,1,3,1,2,1,4,4,1,3,1,1,1,1,2,4,1,1,1,4,1,1,4,1,1,1,4,1,4,1,3,3,1,3,1,3,4,4,4,4,4,4,4,4,1,1,4,1,4,4,1,2,4,1,1,4,4,3,1,4,4,1,4,1,4,4,4,1,2,4,4,4,4,4,4,1,4,5,5,5,4,5,1,4,4,1,4,2,4,1,2,4,1,4,1,5,2,5,1,1,2,5,43,45,78,129,.738026371664376,1
131,2,0,2,1,0,0,3,0,0,0,1,1,1,1,1,1,1,1,4,4,3,3,2,4,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,4,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,4,3,3,3,2,3,3,4,3,2,3,3,2,3,4,2,2,4,2,3,2,3,4,2,3,2,2,3,3,2,2,3,3,3,3,2,3,2,2,4,2,5,4,4,5,5,3,4,5,3,4,5,2,4,4,4,3,5,2,3,4,4,4,4,39,26,96,114,.854410042297243,1
132,1,0,2,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,3,2,4,1,2,2,1,2,1,3,2,2,2,3,2,2,1,2,1,4,1,3,1,1,3,2,2,3,3,4,3,4,1,1,2,1,3,2,1,3,4,1,1,4,1,2,1,4,3,4,4,3,2,2,3,3,2,1,3,1,1,4,1,4,3,1,1,4,3,2,2,1,1,4,4,1,4,4,2,1,2,3,2,2,2,2,2,3,1,4,4,5,4,4,3,1,5,4,3,5,1,4,4,4,5,2,5,4,4,5,4,5,2,4,44,49,95,102,.259636707352982,0
133,2,0,1,1,3,0,2,1,0,0,0,1,0,1,1,7,1,3,3,2,3,2,3,1,1,2,1,1,2,2,2,3,1,4,1,2,1,1,4,4,2,3,1,4,1,1,1,1,1,4,2,1,4,4,2,1,1,4,1,3,1,1,3,1,3,3,3,3,3,4,2,3,4,3,2,2,2,2,2,3,3,3,3,3,3,3,1,3,2,2,1,3,1,3,1,3,3,3,3,2,3,1,2,2,3,2,2,4,5,4,5,4,4,4,4,3,4,4,4,5,5,1,5,1,4,5,1,5,5,2,4,4,48,48,96,105,.558303251306198,1
134,1,0,2,0,4,0,0,0,0,1,1,1,1,1,1,7,1,1,3,1,4,1,3,1,1,1,1,4,1,1,4,4,1,1,4,4,1,4,1,3,4,1,1,1,1,1,1,1,1,4,4,1,1,1,4,1,1,4,4,4,3,1,1,3,1,4,4,4,3,4,2,4,4,4,1,4,4,4,4,4,4,1,4,1,4,4,4,4,1,4,4,4,4,1,1,4,4,4,1,1,1,4,4,1,4,4,1,5,4,2,4,2,5,2,4,4,5,4,2,5,1,5,5,1,4,2,4,1,4,5,2,5,52,45,87,132,.978164262968001,1
135,1,0,2,1,0,0,2,0,0,0,1,1,1,1,1,7,1,4,2,2,4,3,3,1,4,1,3,3,2,1,3,2,2,3,1,2,1,3,1,4,1,3,1,2,1,1,1,1,4,1,3,1,2,1,2,3,1,1,2,1,4,2,1,1,1,3,3,1,2,2,4,1,2,2,4,4,2,2,4,1,4,4,1,4,4,3,1,3,4,2,2,1,4,2,1,3,1,2,2,2,3,2,2,3,2,4,3,4,4,5,1,4,3,5,5,5,3,5,4,4,5,5,4,4,4,4,3,4,4,4,4,4,54,40,101,106,.933537169165463,1
136,1,0,2,1,0,0,3,0,0,1,1,1,1,1,1,7,1,1,3,1,4,3,1,1,1,1,1,4,1,1,3,1,4,1,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,1,1,1,1,1,2,4,3,4,4,4,1,4,4,4,4,3,4,2,4,1,4,4,4,4,3,4,4,4,4,1,4,1,4,4,1,1,1,1,1,1,4,4,4,4,1,5,2,4,5,5,5,5,1,2,4,2,2,4,5,2,5,1,2,5,5,1,5,5,2,1,42,28,85,125,.928764117578193,1
137,1,0,2,1,0,0,2,0,0,0,0,1,1,1,1,1,1,3,3,4,4,4,2,2,3,1,4,3,4,4,4,2,4,4,4,4,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,4,4,2,4,4,3,3,3,4,4,4,4,1,1,2,4,4,2,3,4,3,2,4,4,1,3,1,3,4,1,3,2,1,1,4,4,1,3,4,1,5,5,3,4,1,2,2,3,5,1,3,5,5,2,5,2,1,5,4,2,5,1,5,4,5,76,24,85,120,.999822805062772,1
138,1,0,1,1,0,0,3,0,0,1,1,1,1,1,1,7,1,1,2,1,4,4,4,1,1,1,1,1,4,1,1,1,1,4,1,1,1,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,1,1,1,1,4,2,4,4,4,3,4,4,1,4,4,4,4,1,4,2,1,4,4,1,4,4,4,1,4,4,4,1,1,1,4,4,1,1,4,1,1,1,1,4,1,1,5,5,2,1,5,5,1,4,2,4,5,3,5,1,4,5,5,5,4,1,4,1,4,4,5,44,29,90,115,.88471840358246,1
139,1,0,1,1,0,0,2,0,0,0,1,1,0,1,1,7,1,1,3,1,4,3,4,4,1,1,4,1,1,1,1,4,3,1,1,3,4,1,1,3,1,1,1,1,1,4,1,3,4,1,1,4,1,4,4,4,1,1,1,3,4,1,1,1,1,4,4,4,4,4,2,4,4,4,3,2,1,1,1,4,1,4,4,1,4,1,4,4,1,4,4,2,2,2,3,4,1,1,1,4,2,4,1,1,4,4,1,4,4,4,4,5,2,5,5,1,4,4,4,4,4,1,4,1,4,2,4,2,4,5,4,4,47,46,89,115,.707146004522702,1
